"FSC-A", "FSC-H", "FSC-W", "SSC-A", "SSC-H", "SSC-W", "APC-A", "Alexa Fluor 488-A", "Time", "Event #"
115970,108508,70042.7,68053.3,49336,90399.3,2858.22,4227.26,0.994,215
101396,68721,96696.5,132194,54325,159474,15998.3,11614.8,0.997,216
56517.2,42333,87494.7,42854.6,27549,101946,1875.46,9092.78,0.997,217
175063,149415,76785.8,108181,63367,111884,19251.5,5967.44,1.004,218
87294.1,68797,83156.4,49812.4,34985,93311.6,886.38,14043.7,1.006,219
100153,93640,70094.4,62472.9,45468,90046.2,7520.8,14590.7,1.007,220
32356.9,23859,88878.2,81144.4,44611,119206,887.17,10772.8,1.008,221
100459,91156,72224.2,90336.1,52308,113181,17162.8,9222.76,1.008,222
29999.2,14145,138991,58604.5,29089,132033,2257.82,11023.1,1.01,223
40657.5,30436,87545.4,120055,56548,139137,5511.83,13590.7,1.011,224
143602,134106,70176.5,102975,60686,111205,8670.25,6088.69,1.012,225
60404.2,43829,90320.3,125426,59313,138585,21603.3,17900.4,1.016,227
67114.7,49957,88044.4,94394.6,38497,160694,5857.06,8320.66,1.017,228
58503.8,35400,108308,107124,39848,176181,19056.4,16503.6,1.019,229
32655.7,25536,83808.1,69308.4,40500,112153,1002.51,16693.7,1.026,230
44839.4,36784,79887.9,74597.9,49188,99391,4706.03,5922.82,1.026,231
105126,86215,79911,63625.2,40003,104236,5869.7,9320.73,1.026,233
179560,132360,88906.4,104812,67000,102522,19652,9128.67,1.027,234
67438.9,53725,82264.8,68786.6,32925,136917,1718.25,7897.74,1.027,235
125460,112394,73154.6,88102.2,56314,102530,3723.27,6063.47,1.031,236
78492.3,61072,84229.6,43755.7,29264,97989.9,2487.71,3676.3,1.033,237
38503.1,27504,91744.4,125036,51872,157973,4263.63,18350.5,1.035,238
37604.5,25935,95024,44820.8,29365,100030,1973.42,10242.2,1.037,239
123281,105267,76750.9,63151.9,45351,91259.7,3012.27,10834.9,1.044,240
41063.3,29296,91859.9,75699.8,33056,150080,9783.36,5659.95,1.047,241
148946,134701,72466.5,62932.6,46717,88283.8,33530,16985.7,1.05,242
47253.4,40096,77234.5,44192.2,30112,96180.3,1993.17,9237.31,1.05,243
53103.8,46049,75576.3,60823.9,33905,117568,175.38,32820.9,1.051,244
114862,104560,71993.4,40575.1,32916,80785.3,13452.9,4795.68,1.06,245
198351,172040,75558.9,103613,68152,99636.3,2099.03,10472.1,1.06,246
77118.6,63173,80003.2,83655.7,42161,130036,2595.15,13353,1.062,247
63568.9,52381,79533.6,73744.2,44462,108697,25569.9,3653.02,1.063,248
56742.8,51521,72178.3,59476.5,32885,118530,4276.27,4358.21,1.064,249
26819.1,19989,87929.2,57708.2,33909,111533,348.39,21144.1,1.065,250
73762.1,57759,83693.9,126060,63835,129419,6464.57,18319.4,1.066,251
189688,159262,78056.2,105597,65630,105446,7678.8,13347.2,1.068,252
101852,96033,69506.9,77138.3,47445,106551,5879.97,8697.02,1.07,255
52296.9,50740,67546.9,74896.6,69828,70293.1,46.61,1134.9,1.071,256
54767.8,37856,94813.6,55000,29824,120858,3464.15,5402.9,1.073,257
196695,177788,72505.5,130164,83784,101815,5507.88,27479.1,1.074,258
120319,93700,84154.3,118359,55856,138871,7287.75,6906.4,1.078,260
108927,98261,72650,89625.1,59329,99001.7,7671.69,15964.3,1.078,261
157668,122994,84011.4,87894.6,41949,137316,1309.03,15560.7,1.078,262
50928.6,42448,78629.3,62958.8,30900,133530,4740.79,11253,1.08,264
27071.7,21488,82565.5,39414,17396,148485,741.02,10148.1,1.085,266
30181.7,22309,88663.2,60403.8,34945,113282,7192.16,20921,1.087,267
34710.1,24252,93796.7,39998.9,25224,103924,1045.96,4114.74,1.087,268
81621.5,63808,83832,56762.5,42036,88495.2,1455.97,4183.61,1.09,269
36037.5,24731,95497.8,133221,55611,156997,3806.22,13295.8,1.095,270
36970.8,30616,79138.9,45688.9,31980,93629.5,5030.72,10179.2,1.098,272
72346.9,60504,78363.8,139340,75564,120848,2168.55,8665.98,1.103,274
22479.4,18998,77545.5,77974.4,39033,130918,10040.1,14168.8,1.106,275
84964.1,61378,90719.9,113834,39206,190283,5177.66,13846.8,1.107,276
106490,93457,74675.4,66041.5,41573,104108,3672.71,4698.68,1.108,277
124012,104452,77808.2,117230,68244,112578,12973.4,12151.2,1.111,278
68436.1,54969,81591.9,61259.4,35881,111889,13649.6,4847.09,1.112,279
72837.4,52953,90145.4,77523.4,47629,106670,6368.19,21767.8,1.113,280
80378.8,56077,93937,80689.5,47705,110849,6015.06,19100.3,1.113,281
56098.3,40300,91227.3,137081,58664,153139,1617.92,10183.1,1.116,282
27995.7,22941,79975.8,54922.4,30445,118226,1549.19,5244.79,1.117,283
36025.2,32500,72644.6,45950.8,35856,83986.9,4684.7,8353.64,1.118,284
147544,112237,86152.2,103628,66025,102861,3799.11,12660.4,1.122,288
102134,85076,78675.8,42996.2,31952,88188.5,4787.4,3908.13,1.136,289
41475.3,38871,69926.8,65737.9,41143,104713,4323.67,6897.67,1.136,290
151611,120265,82617.2,159125,75821,137540,5738.56,25592.5,1.139,292
125709,106805,77135.8,57952.7,42885,88562.1,4051.12,4221.44,1.141,293
82870.5,63924,84960.3,33829.7,27120,81750.2,256.75,5542.58,1.143,294
59011.3,43620,88660.3,72269.9,28320,167241,3529.72,16872.2,1.148,295
116393,98861,77158.3,66087.1,48301,89668.6,3940.52,12695.4,1.149,296
96137.6,87699,71842,53392.7,37235,93974.6,56492.1,3145.71,1.154,299
65875.8,45165,95588.1,70599.5,33609,137666,7106.05,12228.8,1.157,300
103493,91180,74385.7,57151.4,42684,87749,12787.7,5818.06,1.158,301
126348,113613,72881.9,60536.7,44557,89039.5,15039.2,3601.61,1.161,303
34602.3,25500,88929.2,52890.2,34764,99707,3896.28,2816.88,1.163,304
100056,88176,74365.8,71562.7,50256,93320.9,15500.6,11108.4,1.166,306
38925.8,36904,69126.4,17963.4,12536,93909.6,452.67,1824.57,1.166,307
70100,52412,87653.1,78567.1,45224,113855,6498.54,7284.7,1.168,308
20324.9,12687,104990,73589.1,38859,124108,3712.21,2766.44,1.169,309
132925,112121,77696.2,66317,46985,92500.8,19088,6898.64,1.176,311
41672.4,32964,82849.2,125114,57412,142819,4985.69,17589,1.177,312
73307.1,61063,78677,56569.4,35703,103838,16617.7,4906.26,1.177,313
92432.3,87949,68876.8,41494.7,32041,84872.3,8915.15,15880.8,1.178,314
45766.5,43744,68566,64216.9,39796,105752,6295.51,7773.58,1.179,315
55969,48288,75960.6,45239.8,30228,98082.5,1617.13,4479.46,1.183,317
21461.4,11196,125625,52544.9,26812,128434,4866.4,3204.88,1.188,318
65993.6,49116,88056,89147.9,49196,118757,3731.96,12131.8,1.188,319
46978.5,32496,94743.4,56780.9,36384,102276,2031.88,3241.74,1.193,321
119556,107068,73180.1,60360.2,46444,85172.8,2391.33,10638,1.195,322
154996,129413,78491.3,124577,68705,118831,6574.38,11885.4,1.195,323
28128.9,20465,90078.4,50928.9,34101,97876.2,583.81,3693.76,1.199,325
82543.2,72272,74849.9,70405.5,47060,98047.1,2539.85,26051.3,1.2,327
46865.3,29040,105763,34596,24372,93028.3,683.35,5302.02,1.201,328
92672.6,83109,73077.4,135925,69569,128045,4273.11,9288.72,1.202,330
34057.1,29054,76821.3,69370.5,40282,112861,2379.48,12752.6,1.208,331
69596.4,45937,99289.7,67907.8,36273,122692,16645.3,10046.3,1.211,332
60384.9,51060,77504.6,68079.5,42560,104832,3195.55,10735,1.214,333
108335,100620,70561.1,50409,39320,84018.4,5713.28,16622.9,1.215,334
88851.8,77841,74806.3,49693.1,38517,84551.9,1655.84,26107.6,1.218,335
122930,109177,73791.4,62045.1,42829,94940,30105.3,7695.98,1.224,337
129801,93253,91221.2,112857,59953,123366,4645.2,9931.83,1.226,338
86820.6,58669,96982.6,74227.3,39033,124627,3516.29,14960.3,1.228,340
124886,113680,71996.4,83532.5,46192,118514,53302.9,14022.3,1.23,342
91594.6,77372,77582.9,91216.9,51096,116995,4375.02,3457.08,1.238,346
98245.8,92160,69863.7,64767.9,44820,94703.9,19053.2,7335.14,1.242,347
38264.4,29192,85903.5,95125,51772,120415,1745.9,7153.75,1.243,349
161408,139421,75871.2,103235,60973,110961,2724.71,7086.82,1.243,350
79858.2,69677,75112.2,71346.4,44073,106091,12269.5,9767.9,1.245,352
47190.2,29524,104751,144816,58948,161001,2218.32,11225.8,1.245,353
60120.1,45705,86205.6,162614,72029,147955,1045.17,20243.9,1.248,354
96374,87137,72483.2,66491.6,45921,94893.2,3489.43,4193.31,1.252,355
41642.4,32948,82829.7,79030.8,47444,109168,1884.94,5991.69,1.255,356
45815.8,27710,108357,117845,64106,120474,680.19,7119.8,1.259,357
121828,108221,73776,81365.5,58697,90845.7,27464.4,8016.08,1.262,358
30475.1,22728,87874.6,91497.2,40472,148161,2868.49,10745.7,1.263,360
83806,78585,69890.1,51785.4,34729,97722.6,2351.04,15566.6,1.266,361
79713.5,64640,80818.4,74724,44768,109389,10030.6,6633.83,1.268,362
57747.7,45019,84065.7,56451.1,30879,119809,5107.35,14398.7,1.268,363
148163,115829,83830.4,95983.4,57685,109047,11225.1,8743.58,1.272,364
83381.8,74224,73621.8,61439.8,43136,93344.7,16604.2,4527.96,1.275,365
37174.1,28892,84322.3,87673.5,47052,122115,1715.88,8907.51,1.276,366
146734,133236,72175.1,68658.5,47872,93992.4,12137.6,19169.1,1.276,367
29671.9,23452,82917.5,59041,37548,103050,2253.08,30406.6,1.277,368
27677.6,16009,113304,90003.4,41097,143525,2504.3,9139.34,1.278,369
69179.9,59133,76670.8,58432.8,37321,102609,10012.5,10544.9,1.28,370
38484.6,28464,88607.6,117245,60416,127181,3338.54,18734.6,1.286,371
24808.6,15980,101743,62757.1,38040,108119,915.61,4225.32,1.287,372
43130.8,30864,91583,97911.8,51764,123962,750.5,9598.15,1.287,373
30210.2,20056,98716.3,81876.7,43880,122285,4222.55,6729.86,1.289,374
51186.5,39980,83905.9,109359,41468,172831,6177.8,20674.6,1.289,375
108411,97952,72533.5,46122.5,36496,82822.4,4762.12,4384.4,1.291,376
42066.6,37537,73444.3,42644.1,31249,89434,871.37,6489.3,1.295,378
112840,102348,72254.6,64502.1,44120,95811.6,20656.1,20326.4,1.3,379
108049,80093,88410.7,101357,60333,110098,7902.37,18717.1,1.302,380
39615,28171,92158.8,58395,32363,118251,801.85,6519.37,1.306,382
42514,35148,79270.5,109382,42908,167066,2919.84,11022.1,1.306,383
